timestamp,open,high,low,close,volume,Dividends,Stock Splits,symbol,mid_price,spread,spread_bps,returns,log_returns,volatility,bid,ask,volume_ma_5,volume_ratio,price_volume,price_impact,order_flow_imbalance,bid_price_1,ask_price_1,bid_size_1,ask_size_1,bid_price_2,ask_price_2,bid_size_2,ask_size_2,bid_price_3,ask_price_3,bid_size_3,ask_size_3,bid_price_4,ask_price_4,bid_size_4,ask_size_4,bid_price_5,ask_price_5,bid_size_5,ask_size_5
2025-09-19 04:21:00.503178-04:00,238.53,238.59,238.47,238.47,0,0.0,0.0,AAPL,238.53,0.12000000000000455,5.03,-0.00025154068670607543,-0.0002515723283700311,,238.434,238.506,0.0,,0.0,-inf,-0.08402170392464701,238.41,238.53,0,0,238.386,238.554,0,0,238.362,238.578,0,0,238.338,238.602,0,0,238.314,238.626,0,0
2025-09-19 04:22:00.456890-04:00,238.5,238.5,238.5,238.5,0,0.0,0.0,AAPL,238.5,0.0,0.0,0.00012580198767131456,0.0001257940752648068,,238.5,238.5,0.0,,0.0,-inf,-0.06918034620401446,238.5,238.5,0,0,238.5,238.5,0,0,238.5,238.5,0,0,238.5,238.5,0,0,238.5,238.5,0,0
2025-09-19 04:25:00.894164-04:00,238.5,238.51,238.5,238.51,0,0.0,0.0,AAPL,238.505,0.009999999999990905,0.42,4.192872117392277e-05,4.1927842189259934e-05,0.0005040669037331458,238.507,238.51299999999998,0.0,,0.0,-inf,-0.12755410331548722,238.505,238.515,0,0,238.503,238.517,0,0,238.501,238.519,0,0,238.499,238.521,0,0,238.497,238.523,0,0
2025-09-19 04:29:00.043761-04:00,238.58,238.6,238.5,238.56,0,0.0,0.0,AAPL,238.55,0.09999999999999432,4.19,0.00020963481615021706,0.00020961284584330997,0.00044262911607568405,238.53,238.59,0.0,,0.0,-inf,0.047233567127164006,238.51,238.61,0,0,238.49,238.63,0,0,238.47,238.65,0,0,238.45,238.67,0,0,238.43,238.69,0,0
2025-09-19 04:30:00.991809-04:00,238.46,238.46,238.44,238.44,0,0.0,0.0,AAPL,238.45,0.020000000000010232,0.84,-0.0005030181086519425,-0.0005031446647025817,0.000461661111786434,238.434,238.446,0.0,,0.0,-inf,-0.08363722209962146,238.43,238.45,0,0,238.426,238.454,0,0,238.422,238.458,0,0,238.418,238.462,0,0,238.414,238.466,0,0
2025-09-19 04:31:00.346849-04:00,238.54,238.54,238.54,238.54,0,0.0,0.0,AAPL,238.54,0.0,0.0,0.00041939271934232636,0.0004193047987968157,0.0004682250214436812,238.54,238.54,0.0,,0.0,-inf,-0.04383032745534621,238.54,238.54,0,0,238.54,238.54,0,0,238.54,238.54,0,0,238.54,238.54,0,0,238.54,238.54,0,0
2025-09-19 04:32:00.485936-04:00,238.47,238.47,238.45,238.45,0,0.0,0.0,AAPL,238.45999999999998,0.020000000000010232,0.84,-0.00037729521254303844,-0.00037736640628960316,0.00038027184156455383,238.444,238.456,0.0,,0.0,-inf,-0.06816256065229749,238.44,238.46,0,0,238.436,238.464,0,0,238.432,238.468,0,0,238.428,238.472,0,0,238.424,238.476,0,0
2025-09-19 04:35:00.550161-04:00,238.56,238.59,238.56,238.59,0,0.0,0.0,AAPL,238.575,0.030000000000001137,1.26,0.0005871251834765889,0.0005869528929203227,0.000397171636353565,238.58100000000002,238.599,0.0,,0.0,-inf,0.12149460614038782,238.575,238.605,0,0,238.569,238.611,0,0,238.563,238.617,0,0,238.557,238.623,0,0,238.551,238.629,0,0
2025-09-19 04:41:00.940429-04:00,238.47,238.47,238.45,238.45,0,0.0,0.0,AAPL,238.45999999999998,0.020000000000010232,0.84,-0.0005867806697682498,-0.0005869528929203227,0.0003971327824105428,238.444,238.456,0.0,,0.0,-inf,-0.06365235282835517,238.44,238.46,0,0,238.436,238.464,0,0,238.432,238.468,0,0,238.428,238.472,0,0,238.424,238.476,0,0
2025-09-19 04:42:00.116442-04:00,238.49,238.5,238.4,238.42,0,0.0,0.0,AAPL,238.45,0.09999999999999432,4.19,-0.00012581253931642777,-0.00012582045437792289,0.00038160258408584196,238.39,238.45,0.0,,0.0,-inf,-0.05489588019670347,238.37,238.47,0,0,238.35,238.49,0,0,238.33,238.51,0,0,238.31,238.53,0,0,238.29,238.55,0,0
2025-09-19 04:43:00.527569-04:00,238.46,238.46,238.46,238.46,0,0.0,0.0,AAPL,238.46,0.0,0.0,0.0001677711601375531,0.00016775708813021595,0.00037304187530912,238.46,238.46,0.0,,0.0,-inf,0.03241015107970975,238.46,238.46,0,0,238.46,238.46,0,0,238.46,238.46,0,0,238.46,238.46,0,0,238.46,238.46,0,0
2025-09-19 04:44:00.093436-04:00,238.4,238.4,238.4,238.4,0,0.0,0.0,AAPL,238.4,0.0,0.0,-0.00025161452654531846,-0.0002516461867907438,0.00037886177295931036,238.4,238.4,0.0,,0.0,-inf,-0.02673238915853722,238.4,238.4,0,0,238.4,238.4,0,0,238.4,238.4,0,0,238.4,238.4,0,0,238.4,238.4,0,0
2025-09-19 04:45:00.377547-04:00,238.41,238.41,238.41,238.41,0,0.0,0.0,AAPL,238.41,0.0,0.0,4.194630872489391e-05,4.194542900304299e-05,0.00036214344303839855,238.41,238.41,0.0,,0.0,-inf,-0.08037729129830071,238.41,238.41,0,0,238.41,238.41,0,0,238.41,238.41,0,0,238.41,238.41,0,0,238.41,238.41,0,0
2025-09-19 04:46:00.898225-04:00,238.42,238.42,238.42,238.42,0,0.0,0.0,AAPL,238.42,0.0,0.0,4.194454930583902e-05,4.194366965748486e-05,0.0003608608601617852,238.42,238.42,0.0,,0.0,-inf,0.22374306676345335,238.42,238.42,0,0,238.42,238.42,0,0,238.42,238.42,0,0,238.42,238.42,0,0,238.42,238.42,0,0
2025-09-19 04:50:00.642664-04:00,238.39,238.42,238.39,238.42,0,0.0,0.0,AAPL,238.40499999999997,0.030000000000001137,1.26,0.0,0.0,0.0003601405659473474,238.411,238.42899999999997,0.0,,0.0,,0.009427366295611165,238.405,238.435,0,0,238.399,238.441,0,0,238.393,238.447,0,0,238.387,238.453,0,0,238.381,238.459,0,0
2025-09-19 04:51:00.651279-04:00,238.42,238.42,238.42,238.42,0,0.0,0.0,AAPL,238.42,0.0,0.0,0.0,0.0,0.00035043589852859865,238.42,238.42,0.0,,0.0,,0.13452991467065353,238.42,238.42,0,0,238.42,238.42,0,0,238.42,238.42,0,0,238.42,238.42,0,0,238.42,238.42,0,0
2025-09-19 04:53:00.580263-04:00,238.42,238.42,238.37,238.37,0,0.0,0.0,AAPL,238.39499999999998,0.04999999999998295,2.1,-0.00020971395017188588,-0.00020973594321738176,0.00035296200902549765,238.35500000000002,238.385,0.0,,0.0,-inf,-0.13297946949886652,238.345,238.395,0,0,238.335,238.405,0,0,238.325,238.415,0,0,238.315,238.425,0,0,238.305,238.435,0,0
2025-09-19 04:54:00.268910-04:00,238.38,238.38,238.37,238.38,0,0.0,0.0,AAPL,238.375,0.009999999999990905,0.42,4.195158786757247e-05,4.195070792434308e-05,0.0003193411906722976,238.377,238.38299999999998,0.0,,0.0,-inf,0.04020286951418473,238.375,238.385,0,0,238.373,238.387,0,0,238.371,238.389,0,0,238.369,238.391,0,0,238.367,238.393,0,0
2025-09-19 04:56:00.280375-04:00,238.38,238.38,238.38,238.38,0,0.0,0.0,AAPL,238.38,0.0,0.0,0.0,0.0,0.0003193411906722976,238.38,238.38,0.0,,0.0,,0.24456558805427264,238.38,238.38,0,0,238.38,238.38,0,0,238.38,238.38,0,0,238.38,238.38,0,0,238.38,238.38,0,0
2025-09-19 05:00:00.713123-04:00,238.45,238.45,238.45,238.45,0,0.0,0.0,AAPL,238.45,0.0,0.0,0.00029364879603988037,0.00029360568967096157,0.0002922035712981485,238.45,238.45,0.0,,0.0,-inf,-0.037781896617058074,238.45,238.45,0,0,238.45,238.45,0,0,238.45,238.45,0,0,238.45,238.45,0,0,238.45,238.45,0,0
2025-09-19 05:01:00.563299-04:00,238.45,239.3,238.4,239.3,0,0.0,0.0,AAPL,238.85000000000002,0.9000000000000057,37.68,0.0035646886139653056,0.0035583501700946485,0.0008480792520477906,239.03,239.57000000000002,0.0,,0.0,-inf,0.18120371844822505,238.85,239.75,0,0,238.67,239.93,0,0,238.49,240.11,0,0,238.31,240.29,0,0,238.13,240.47,0,0
2025-09-19 05:02:00.857863-04:00,239.3,239.7,239.3,239.51,0,0.0,0.0,AAPL,239.5,0.39999999999997726,16.7,0.0008775595486836263,0.0008771747184272982,0.0008623659534911771,239.39,239.63,0.0,,0.0,-inf,-0.1245527928567074,239.31,239.71,0,0,239.23,239.79,0,0,239.15,239.87,0,0,239.07,239.95,0,0,238.99,240.03,0,0
2025-09-19 05:03:00.937525-04:00,239.48,239.57,239.1,239.2,0,0.0,0.0,AAPL,239.33499999999998,0.46999999999999886,19.64,-0.0012943092146465718,-0.0012951475562790193,0.0009256492649719829,239.059,239.34099999999998,0.0,,0.0,-inf,-0.08683779076445541,238.965,239.435,0,0,238.871,239.529,0,0,238.777,239.623,0,0,238.683,239.717,0,0,238.589,239.811,0,0
2025-09-19 05:04:00.568313-04:00,239.2,239.2,239.2,239.2,0,0.0,0.0,AAPL,239.2,0.0,0.0,0.0,0.0,0.000926063948041007,239.2,239.2,0.0,,0.0,,0.184280370122532,239.2,239.2,0,0,239.2,239.2,0,0,239.2,239.2,0,0,239.2,239.2,0,0,239.2,239.2,0,0
2025-09-19 05:05:00.126561-04:00,239.3,239.51,239.3,239.51,0,0.0,0.0,AAPL,239.405,0.20999999999997954,8.77,0.0012959866220736416,0.0012951475562790193,0.0009480047690324074,239.447,239.57299999999998,0.0,,0.0,-inf,0.0022263192045607933,239.405,239.615,0,0,239.363,239.657,0,0,239.321,239.699,0,0,239.279,239.741,0,0,239.237,239.783,0,0
2025-09-19 05:06:00.460646-04:00,239.51,239.59,239.51,239.59,0,0.0,0.0,AAPL,239.55,0.0800000000000125,3.34,0.0003340152811992514,0.00033395951051318207,0.0009472720884967192,239.566,239.614,0.0,,0.0,-inf,-0.09306070472589448,239.55,239.63,0,0,239.534,239.646,0,0,239.518,239.662,0,0,239.502,239.678,0,0,239.486,239.694,0,0
2025-09-19 05:07:00.543534-04:00,239.51,239.6,239.51,239.58,0,0.0,0.0,AAPL,239.555,0.09000000000000341,3.76,-4.1737969030397615e-05,-4.173884008373818e-05,0.0009390712585790756,239.553,239.60700000000003,0.0,,0.0,-inf,0.05829737405414392,239.535,239.625,0,0,239.517,239.643,0,0,239.499,239.661,0,0,239.481,239.679,0,0,239.463,239.697,0,0
2025-09-19 05:08:00.015442-04:00,239.63,239.77,239.63,239.77,0,0.0,0.0,AAPL,239.7,0.14000000000001478,5.84,0.0007930545120626853,0.0007927402104943582,0.0009442289802715217,239.728,239.812,0.0,,0.0,-inf,0.08869674735735483,239.7,239.84,0,0,239.672,239.868,0,0,239.644,239.896,0,0,239.616,239.924,0,0,239.588,239.952,0,0
2025-09-19 05:09:00.169672-04:00,239.77,240.06,239.73,239.73,0,0.0,0.0,AAPL,239.89499999999998,0.3300000000000125,13.76,-0.00016682654210298242,-0.00016684045919834745,0.000929259297448175,239.63099999999997,239.829,0.0,,0.0,-inf,-0.18375310606972528,239.565,239.895,0,0,239.499,239.961,0,0,239.433,240.027,0,0,239.367,240.093,0,0,239.301,240.159,0,0
2025-09-19 05:10:00.426436-04:00,239.9,239.9,239.9,239.9,0,0.0,0.0,AAPL,239.9,0.0,0.0,0.0007091311058273764,0.0007088797911682931,0.0009293849887892892,239.9,239.9,0.0,,0.0,-inf,0.02644490775944556,239.9,239.9,0,0,239.9,239.9,0,0,239.9,239.9,0,0,239.9,239.9,0,0,239.9,239.9,0,0
2025-09-19 05:11:00.469416-04:00,239.9,240.06,239.87,240.06,0,0.0,0.0,AAPL,239.965,0.18999999999999773,7.92,0.0006669445602334179,0.000666722251549956,0.0009320667290662849,240.00300000000001,240.117,0.0,,0.0,-inf,0.01209081827461567,239.965,240.155,0,0,239.927,240.193,0,0,239.889,240.231,0,0,239.851,240.269,0,0,239.813,240.307,0,0
2025-09-19 05:12:00.034098-04:00,240.06,240.23,240.06,240.23,0,0.0,0.0,AAPL,240.14499999999998,0.1699999999999875,7.08,0.0007081562942596875,0.0007079056699046404,0.0009249640120861193,240.179,240.28099999999998,0.0,,0.0,-inf,0.0916690151186733,240.145,240.315,0,0,240.111,240.349,0,0,240.077,240.383,0,0,240.043,240.417,0,0,240.009,240.451,0,0
2025-09-19 05:13:00.278345-04:00,240.16,240.38,240.06,240.33,0,0.0,0.0,AAPL,240.22,0.3199999999999932,13.32,0.00041626774341274597,0.0004161811280312122,0.0009214841175647469,240.234,240.42600000000002,0.0,,0.0,-inf,0.05885385456661721,240.17,240.49,0,0,240.106,240.554,0,0,240.042,240.618,0,0,239.978,240.682,0,0,239.914,240.746,0,0
2025-09-19 05:14:00.729204-04:00,240.3,240.33,240.12,240.23,0,0.0,0.0,AAPL,240.22500000000002,0.21000000000000796,8.74,-0.0004160945366787905,-0.0004161811280312122,0.0009364617674239216,240.16699999999997,240.293,0.0,,0.0,-inf,0.036516935641837334,240.125,240.335,0,0,240.083,240.377,0,0,240.041,240.419,0,0,239.999,240.461,0,0,239.957,240.503,0,0
2025-09-19 05:15:00.403785-04:00,240.19,240.25,240.06,240.16,0,0.0,0.0,AAPL,240.155,0.18999999999999773,7.91,-0.00029138742038881116,-0.00029142988195207664,0.0009448913359551936,240.103,240.21699999999998,0.0,,0.0,-inf,-0.06796083458843087,240.065,240.255,0,0,240.027,240.293,0,0,239.989,240.331,0,0,239.951,240.369,0,0,239.913,240.407,0,0
2025-09-19 05:16:00.054557-04:00,240.16,240.16,239.9,239.94,0,0.0,0.0,AAPL,240.03,0.2599999999999909,10.83,-0.0009160559626915088,-0.0009164757983697314,0.0009848265873597256,239.862,240.018,0.0,,0.0,-inf,-0.033800355034635195,239.81,240.07,0,0,239.758,240.122,0,0,239.706,240.174,0,0,239.654,240.226,0,0,239.602,240.278,0,0
2025-09-19 05:17:00.382556-04:00,239.81,239.9,239.76,239.88,0,0.0,0.0,AAPL,239.82999999999998,0.14000000000001478,5.84,-0.0002500625156288683,-0.00025009378647311564,0.000986005702039964,239.838,239.922,0.0,,0.0,-inf,-0.1423609605839679,239.81,239.95,0,0,239.782,239.978,0,0,239.754,240.006,0,0,239.726,240.034,0,0,239.698,240.062,0,0
2025-09-19 05:18:00.051195-04:00,239.9,240.0,239.9,240.0,0,0.0,0.0,AAPL,239.95,0.09999999999999432,4.17,0.0005002501250626068,0.0005001250416825087,0.0009846200276806385,239.97,240.03,0.0,,0.0,-inf,0.14293411064080078,239.95,240.05,0,0,239.93,240.07,0,0,239.91,240.09,0,0,239.89,240.11,0,0,239.87,240.13,0,0
2025-09-19 05:19:00.071121-04:00,240.0,240.01,239.96,240.01,0,0.0,0.0,AAPL,239.985,0.04999999999998295,2.08,4.166666666671759e-05,4.166579863529307e-05,0.0009839084582606975,239.995,240.02499999999998,0.0,,0.0,-inf,0.039880342896820214,239.985,240.035,0,0,239.975,240.045,0,0,239.965,240.055,0,0,239.955,240.065,0,0,239.945,240.075,0,0
2025-09-19 05:20:00.117776-04:00,240.01,240.01,239.9,239.95,0,0.0,0.0,AAPL,239.95499999999998,0.10999999999998522,4.58,-0.0002499895837673183,-0.00025002083637204464,0.000992762143484976,239.917,239.98299999999998,0.0,,0.0,-inf,0.16763536294551418,239.895,240.005,0,0,239.873,240.027,0,0,239.851,240.049,0,0,239.829,240.071,0,0,239.807,240.093,0,0
2025-09-19 05:21:00.454618-04:00,239.9,239.95,239.9,239.95,0,0.0,0.0,AAPL,239.925,0.04999999999998295,2.08,0.0,0.0,0.0006333982818256252,239.935,239.96499999999997,0.0,,0.0,,0.06938381915106275,239.925,239.975,0,0,239.915,239.985,0,0,239.905,239.995,0,0,239.895,240.005,0,0,239.885,240.015,0,0
2025-09-19 05:22:00.455988-04:00,239.95,239.95,239.95,239.95,0,0.0,0.0,AAPL,239.95,0.0,0.0,0.0,0.0,0.0006092468632372387,239.95,239.95,0.0,,0.0,,0.023598542875467088,239.95,239.95,0,0,239.95,239.95,0,0,239.95,239.95,0,0,239.95,239.95,0,0,239.95,239.95,0,0
2025-09-19 05:23:00.798830-04:00,239.9,240.0,239.8,239.95,0,0.0,0.0,AAPL,239.9,0.19999999999998863,8.34,0.0,0.0,0.0005158248507171136,239.89,240.01,0.0,,0.0,,-0.07705897256481936,239.85,240.05,0,0,239.81,240.09,0,0,239.77,240.13,0,0,239.73,240.17,0,0,239.69,240.21,0,0
2025-09-19 05:24:00.788368-04:00,240.0,240.0,240.0,240.0,0,0.0,0.0,AAPL,240.0,0.0,0.0,0.00020837674515528093,0.00020835503773675157,0.0005145968791040109,240.0,240.0,0.0,,0.0,-inf,-0.012859727394094854,240.0,240.0,0,0,240.0,240.0,0,0,240.0,240.0,0,0,240.0,240.0,0,0,240.0,240.0,0,0
2025-09-19 05:25:00.891835-04:00,239.9,239.9,239.76,239.76,0,0.0,0.0,AAPL,239.82999999999998,0.14000000000001478,5.84,-0.0010000000000000009,-0.001000500333583787,0.0005055210281958066,239.718,239.802,0.0,,0.0,-inf,-0.12932180278086255,239.69,239.83,0,0,239.662,239.858,0,0,239.634,239.886,0,0,239.606,239.914,0,0,239.578,239.942,0,0
2025-09-19 05:26:00.890397-04:00,239.76,239.76,239.76,239.76,0,0.0,0.0,AAPL,239.76,0.0,0.0,0.0,0.0,0.0005012228432084014,239.76,239.76,0.0,,0.0,,0.09770534383186635,239.76,239.76,0,0,239.76,239.76,0,0,239.76,239.76,0,0,239.76,239.76,0,0,239.76,239.76,0,0
2025-09-19 05:27:00.717682-04:00,239.77,239.77,239.67,239.77,0,0.0,0.0,AAPL,239.72,0.10000000000002274,4.17,4.170837504169356e-05,4.1707505271659784e-05,0.0005008925180770768,239.74,239.8,0.0,,0.0,-inf,-0.08619242394880045,239.72,239.82,0,0,239.7,239.84,0,0,239.68,239.86,0,0,239.66,239.88,0,0,239.64,239.9,0,0
2025-09-19 05:28:00.879237-04:00,239.76,239.77,239.74,239.76,0,0.0,0.0,AAPL,239.755,0.030000000000001137,1.25,-4.170663552582887e-05,-4.1707505271659784e-05,0.0004685538117730185,239.75099999999998,239.769,0.0,,0.0,-inf,-0.029394052221070156,239.745,239.775,0,0,239.739,239.781,0,0,239.733,239.787,0,0,239.727,239.793,0,0,239.721,239.799,0,0
2025-09-19 05:29:00.565651-04:00,239.75,239.75,239.64,239.7,0,0.0,0.0,AAPL,239.695,0.11000000000001364,4.59,-0.00025025025025027237,-0.00025028156806872204,0.0004704659725341578,239.66699999999997,239.733,0.0,,0.0,-inf,0.15719895432803344,239.645,239.755,0,0,239.623,239.777,0,0,239.601,239.799,0,0,239.579,239.821,0,0,239.557,239.843,0,0
2025-09-19 05:30:00.760723-04:00,239.7,239.74,239.7,239.7,0,0.0,0.0,AAPL,239.72,0.040000000000020464,1.67,0.0,0.0,0.00043941891050138925,239.688,239.712,0.0,,0.0,,0.2840836635716869,239.68,239.72,0,0,239.672,239.728,0,0,239.664,239.736,0,0,239.656,239.744,0,0,239.648,239.752,0,0
2025-09-19 05:31:00.212642-04:00,239.7,239.79,239.7,239.79,0,0.0,0.0,AAPL,239.745,0.09000000000000341,3.75,0.000375469336670875,0.0003753988656987062,0.0004190433343497019,239.76299999999998,239.817,0.0,,0.0,-inf,-0.08583308373580441,239.745,239.835,0,0,239.727,239.853,0,0,239.709,239.871,0,0,239.691,239.889,0,0,239.673,239.907,0,0
2025-09-19 05:33:00.404885-04:00,239.74,239.79,239.74,239.79,0,0.0,0.0,AAPL,239.765,0.04999999999998295,2.09,0.0,0.0,0.0003790720876179628,239.775,239.80499999999998,0.0,,0.0,,-0.18006842958385927,239.765,239.815,0,0,239.755,239.825,0,0,239.745,239.835,0,0,239.735,239.845,0,0,239.725,239.855,0,0
2025-09-19 05:34:00.669276-04:00,239.8,239.81,239.8,239.81,0,0.0,0.0,AAPL,239.805,0.009999999999990905,0.42,8.340631385794772e-05,8.34028357443728e-05,0.0003625481040296549,239.80700000000002,239.813,0.0,,0.0,-inf,0.1193512590210456,239.805,239.815,0,0,239.803,239.817,0,0,239.801,239.819,0,0,239.799,239.821,0,0,239.797,239.823,0,0
2025-09-19 05:35:00.434949-04:00,239.76,239.79,239.76,239.79,0,0.0,0.0,AAPL,239.77499999999998,0.030000000000001137,1.25,-8.339935782497587e-05,-8.34028357443728e-05,0.00035523790528764747,239.781,239.79899999999998,0.0,,0.0,-inf,0.13077721627676506,239.775,239.805,0,0,239.769,239.811,0,0,239.763,239.817,0,0,239.757,239.823,0,0,239.751,239.829,0,0
2025-09-19 05:36:00.266588-04:00,239.79,239.79,239.79,239.79,0,0.0,0.0,AAPL,239.79,0.0,0.0,0.0,0.0,0.0003525780899010182,239.79,239.79,0.0,,0.0,,-0.12779928225744747,239.79,239.79,0,0,239.79,239.79,0,0,239.79,239.79,0,0,239.79,239.79,0,0,239.79,239.79,0,0
